Unnamed: 0,"IC50, mM","CC50, mM",SPS,Kappa2,Kappa3,PEOE_VSA8,SMR_VSA4,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState8,MolLogP,SI
200,55.269924,1285.347,43.47059,3.830841,1.6082766,17.168516,21.740292,51.366573,0.0,2.514769,7.4481883,4.6063,23.255814
201,35.391518,1263.9828,36.47059,4.1096516,1.895103,18.050413,21.740292,25.477066,0.0,2.006612,9.574984,2.8367,35.714287
202,32.00014,743.0506,26.62069,5.5228424,2.5672746,17.671432,21.740292,12.132734,0.0,2.4651933,10.859072,3.4337502,1.0
203,198.34186,1983.4186,38.81818,2.9602382,1.3314849,12.256441,16.828217,32.104107,0.0,1.5584259,3.2736316,2.6574,10.0
204,35.02909,51.142475,35.42857,5.1220603,2.248193,0.0,17.066565,37.66756,0.0,1.8987489,10.370379,4.779,1.46
205,105.08727,139.06549,35.42857,5.1220603,2.248193,0.0,17.066565,37.66756,0.0,1.8987489,10.370379,4.779,1.3233334
206,28.804193,156.02272,41.533333,3.0987637,1.2660679,11.491011,16.747887,18.917664,0.0,0.46771163,10.338029,2.9304,5.4166665
207,4.653977,497.12933,59.117645,2.906245,1.4012175,0.0,17.250803,32.104107,0.0,1.0304861,8.211495,3.1492,3.0443535
208,32.00014,917.96454,30.04,5.695785,2.4672587,11.959747,16.747887,6.4208217,0.0,2.0317528,7.4379416,5.11189,1.0
209,91.796455,230.882,30.04,6.0443673,2.7659645,11.167844,16.747887,24.603529,0.61298007,2.0282257,6.966483,5.068,2.5151515
210,311.18524,933.5557,36.95652,5.688058,2.8834467,24.471462,5.9179063,12.132734,21.070942,0.012715216,3.363192,3.4801,3.0
211,4.912208,272.90045,33.884617,7.0811553,3.1622975,24.471462,5.9179063,0.0,10.562493,-0.031732984,3.432395,3.5977,3.0443535
212,17.625114,652.782,38.136364,5.669792,2.656482,12.338728,5.9179063,0.0,10.371997,0.43153667,3.5017214,3.5805,37.037037
213,308.3775,1402.7083,33.884617,7.0811553,3.1622975,12.338728,5.9179063,21.329393,10.524142,0.11150421,3.4466822,3.5977,4.5486727
214,4.8933496,37.67879,51.466667,2.5214112,0.9051709,0.0,22.162878,32.104107,0.0,3.5468519,10.015833,4.5591,7.7
215,32.00014,1022.49615,9.416667,3.8096585,1.7840075,0.0,0.0,7.1097975,9.25235,1.0830092,3.6305716,2.1293,1.679
216,24.466747,79.27226,38.866665,3.8082275,2.044178,0.0,17.250803,37.67721,0.0,3.675486,11.44589,4.7252,3.24
217,146.80048,133.58844,38.866665,3.8082275,2.044178,0.0,17.250803,37.67721,0.0,3.675486,11.44589,4.7252,0.91
218,27.682226,187.8761,50.1875,3.1278474,1.4753875,0.0,17.250803,37.67721,0.0,2.267199,11.47095,3.9364,6.7868853
219,58.91575,798.35834,17.6,3.6861377,1.7617973,6.4208217,5.9179063,37.02439,0.0,2.2740684,0.0,3.2956,13.550847
220,33.921173,126.26215,16.6875,4.4085064,2.4279041,15.4783535,0.0,17.828253,0.0,5.260208,0.0,3.8755,3.7222223
221,39.794025,116.5965,16.2,3.825293,2.2019708,26.98406,0.0,29.590137,0.0,5.1794677,0.0,3.4854,2.93
222,6.375823,74.3846,15.958333,6.8123374,3.9573998,12.965578,0.0,0.0,2.5472977,-0.79769456,2.4943156,3.7662,11.666667
223,9.173798,103.71488,16.28,7.4022236,4.571862,26.05509,0.0,0.0,2.5316727,-0.83547986,3.189573,3.0026,11.305555
224,28.172693,34.31946,16.28,7.427133,4.5897965,12.965578,0.0,6.4208217,2.5629227,-0.79425955,2.4943156,4.1563,1.2181818
225,19.104477,212.1393,12.2,3.2084308,1.8420916,0.0,0.0,0.0,0.0,4.6301622,0.0,2.924,11.104167
226,18.33049,531.3186,16.458334,6.8123374,3.9573998,0.0,0.0,0.0,2.5556397,-0.80323434,1.7829229,3.7662,28.985508
227,63.630295,856.01294,26.0,5.734667,2.3608816,17.016043,17.250803,23.978199,1.0754629,4.418169,5.4035907,5.043,13.452915
228,35.66811,980.873,26.08,5.232343,2.2096262,17.016043,17.250803,23.978199,1.0687963,4.3861413,5.3984885,4.6529,27.5
229,32.00014,1077.1465,13.73913,5.9172525,2.7449791,17.016043,0.0,0.0,1.0475566,3.5758564,0.50150746,4.2508,1.0
230,225.31065,1239.2086,10.65,5.211205,2.5670345,17.518959,0.0,6.066367,0.927464,2.2221503,2.3810985,3.68042,5.5
231,12.887013,148.46913,22.428572,6.3701944,2.7712812,17.518959,17.250803,11.993926,0.91481483,3.9083247,5.3454194,5.8312,11.520833
232,86.293236,298.6269,12.678572,7.462368,3.1498954,17.016043,0.0,0.0,0.9928111,3.1257782,0.30297005,3.8865,3.460606
233,32.00014,1113.6383,10.636364,5.9345846,2.956763,17.518959,0.0,6.066367,0.91049105,2.0822458,2.300381,3.68902,1.1
234,15.285547,56.26382,38.363636,5.811599,2.70111,11.959747,22.665792,25.683287,0.0,0.50876766,12.560666,3.8664,3.680851
235,10.309378,129.83372,24.913044,4.984614,2.29834,17.518959,17.250803,24.481115,0.95537037,3.044153,7.2804303,4.47262,12.59375
236,7.6787915,799.9494,38.5,4.1602116,1.631924,17.671432,21.740292,38.52493,0.0,2.463294,10.702156,4.4638,3.0443535
237,3.5438488,30.283798,24.913044,4.984614,2.29834,17.518959,17.250803,24.481115,0.95537037,3.044153,7.2804303,4.47262,8.545455
238,4.415146,99.85023,39.61905,5.235765,2.5041811,31.594017,16.747887,12.841643,0.0,0.48732695,11.549232,1.9918,22.615385
239,12.185793,551.7456,38.61905,5.5446854,2.61098,25.04926,16.747887,12.841643,0.0,0.48060134,11.265002,2.4667,3.0443535
240,1.3630369,233.72073,35.555557,5.346324,2.2551782,17.671432,21.740292,51.366573,0.0,2.4666877,10.758566,5.244,3.0443535
241,1.9450964,47.979046,38.363636,5.789069,2.6882102,38.13877,16.747887,12.841643,0.0,0.49659136,12.254066,2.3819,24.666666
242,6.815866,12.609352,38.61905,5.5446854,2.61098,38.13877,16.747887,12.841643,3.3354807,0.4988658,12.049378,2.0397,1.85
243,399.45514,621.1528,44.61111,4.3897166,2.1003592,12.338728,11.835813,6.4208217,10.703463,-0.63837963,4.2261033,3.2968,1.555
244,25.195044,294.5214,42.94737,5.136422,2.7774527,17.215876,11.835813,11.297969,10.8073435,-0.593066,4.2901406,4.5278,11.689655
245,32.00014,1134.9707,42.63158,4.474701,2.1371312,12.338728,5.9179063,0.0,20.966255,0.051476758,3.7220292,2.1877,1.7647059
246,32.00014,1198.3655,44.61111,4.3897166,2.1003592,17.90218,11.835813,6.4208217,10.714518,0.428057,4.242077,3.2968,1.0
247,32.00014,823.174,33.884617,7.0988784,3.172146,12.338728,5.9179063,0.0,21.631304,0.74705976,3.7097208,2.6205,1.0
248,32.00014,1258.7589,46.764706,4.558367,2.3221903,12.338728,5.9179063,0.0,20.679064,0.1748408,5.704115,1.7981,2.3076923
249,106.98582,172.60379,46.7,5.4327984,2.557977,12.338728,11.835813,32.104107,21.271214,0.27294812,3.8962386,2.8023,1.6133333
250,32.00014,1495.1438,35.833332,6.3902063,2.9192514,12.338728,5.9179063,0.0,21.459982,0.907076,3.7372403,2.6119,2.0833333
251,32.00014,1371.9567,33.884617,7.0988784,3.0622776,17.90218,5.9179063,0.0,21.67801,0.67544115,3.702577,2.6205,1.8518518
252,32.00014,1286.3002,42.63158,4.474701,2.1371312,17.90218,5.9179063,0.0,20.984484,0.99192107,3.7380025,2.1877,2.0
253,119.83654,295.5968,44.61111,4.3897166,2.1003592,12.338728,11.835813,6.4208217,10.703463,-0.63837963,4.2261033,3.2968,2.4666667
254,32.00014,1237.9456,46.294117,4.693751,2.4064891,12.338728,5.9179063,0.0,10.131143,-0.3053718,5.632721,2.9993,1.0
255,113.47818,794.3473,42.94737,4.6371303,2.4590282,12.338728,11.835813,6.4208217,10.772765,-0.64442647,6.177454,3.60522,7.0
256,281.48795,630.533,39.57143,5.4881334,2.8113673,16.811447,5.9179063,0.0,10.346439,0.50202876,3.517179,4.3344,2.24
257,101.57853,101.91712,39.761906,5.103401,2.6962252,12.338728,11.835813,6.066367,21.465094,-0.82411397,4.03092,3.205,1.0033333
258,359.23026,549.62225,34.526318,5.210494,2.4110548,5.9179063,5.9179063,0.0,12.472409,2.0586774,6.4577913,3.0454,1.53
259,164.36041,823.174,33.884617,7.0988784,3.172146,23.968546,5.9179063,0.0,21.67801,0.67544115,3.702577,2.6205,5.008347
260,32.00014,930.5788,37.0,5.80033,2.8334846,12.338728,5.9179063,13.176165,20.102842,0.12873128,3.4226763,3.2861,1.0
261,342.98917,823.174,33.884617,7.0988784,3.172146,24.471462,5.9179063,0.0,21.724718,0.6038226,3.6954336,2.6205,2.4
262,375.36832,424.1662,44.61111,4.621926,2.2384698,17.215876,11.835813,11.297969,12.836061,-0.571713,4.2984414,3.7653,1.13
263,502.9621,349.57736,41.15,4.7231817,2.2169297,12.338728,5.9179063,0.0,21.090149,0.046523,5.6174865,2.49612,5.7357144
264,41.821545,607.8545,34.35,4.568746,1.9456078,5.4149904,16.747887,19.168962,3.9927013,0.42106366,7.4784555,2.4262,14.534483
265,17.515287,116.768585,36.227272,5.2525873,2.265232,11.959747,16.747887,6.4208217,-0.2585014,0.24794896,6.913142,2.8299,6.6666665
266,10.223103,93.71177,39.61905,5.2575226,2.5167418,5.4149904,22.665792,25.683287,0.0,0.5022241,11.950847,3.4763,9.166667
267,7.1323113,102.705284,39.95,4.9882483,2.1707447,31.594017,16.747887,12.841643,3.306078,0.48985246,11.342356,1.6496,14.4
268,32.00014,64.84974,42.411766,3.7296417,1.5561842,24.216188,21.849295,12.132734,7.383148,2.3723617,9.754872,3.6745,0.08072225
269,29.660023,12.358342,38.0,3.7258384,1.4810803,11.126676,21.849295,12.841643,4.27669,4.137921,6.901587,2.5436,0.41666666
270,32.00014,1077.4275,39.8,5.097897,2.230351,30.760944,21.740292,24.97415,9.533753,2.2985127,11.421163,2.7303,1.0
271,32.00014,981.44495,19.083334,5.1095843,3.192037,13.089513,0.0,0.0,0.0,0.0,5.785741,-0.1183,0.56666666
272,32.00014,1884.576,19.727272,4.3057313,2.8601797,13.089513,0.0,7.1097975,0.0,0.0,3.4841752,-0.5084,1.0
273,52.546124,188.11511,21.25,5.8039174,4.30397,24.719154,0.0,0.0,0.0,0.0,3.9383838,0.5284,3.58
274,30.250256,94.20794,19.0,9.492721,2.5672746,18.174398,0.0,45.069687,0.0,0.0,5.268398,3.3273,3.1142857
275,102.41442,95.757484,18.307692,4.5337563,2.3862638,11.44024,0.0,5.6873865,0.0,1.2471297,1.5883071,2.1714,0.935
276,98.52864,178.0084,44.227272,5.451112,2.6689138,26.179026,16.747887,24.83557,0.0,1.1886939,15.011055,3.3116,1.8066666
277,99.185356,242.01227,43.590908,5.3113337,2.5860379,26.179026,10.829981,11.146209,0.0,2.572033,14.613523,3.2317,2.44
278,33.48564,87.975914,47.083332,5.1119766,2.168212,6.4208217,40.41951,32.104107,0.0,1.9635991,5.4486313,5.1285,2.6272728
279,31.799334,50.56094,48.608696,4.6398587,2.0224369,0.0,40.41951,37.67721,0.0,1.744736,5.3480864,4.7384,1.59
280,313.9678,677.8565,48.695652,5.774754,2.8467124,0.0,40.92243,32.104107,0.0,-0.08634448,6.917192,5.2068,2.159
281,189.58064,315.33582,35.260868,6.826144,3.894796,0.0,23.168709,30.408674,0.0,2.5743594,6.858363,5.4387,1.6633333
282,31.69542,140.09375,55.347828,4.351288,1.7878971,11.456831,39.916595,12.132734,3.6245139,0.7352433,7.340993,4.5338,4.42
283,453.88525,1361.6558,37.6875,3.7746065,1.4390173,11.126676,26.854542,24.97415,3.6384914,8.674809,8.377493,2.82397,3.0
284,32.00014,1085.4424,33.2,4.6537247,1.9066093,11.126676,21.740292,24.97415,16.825525,2.7002935,8.621544,2.0576,1.7647059
285,342.33334,604.1177,26.67647,10.194782,4.632274,23.74434,21.740292,18.553328,6.9106145,2.3470411,15.476862,4.6957,1.7647059
286,55.094143,1033.0151,32.190475,5.197291,2.3132358,30.351223,21.740292,24.97415,17.002502,2.95163,8.874777,2.1001,18.75
287,56.20448,300.85925,31.272728,5.784343,2.504373,17.323519,21.740292,37.815792,8.46806,3.3205857,11.192858,3.9079,5.352941
288,103.65308,201.08698,32.190475,5.197291,2.3132358,23.868275,21.740292,24.97415,11.370497,3.1607444,9.66916,2.2847,1.94
289,428.52795,965.045,36.35294,4.4591446,1.910711,11.126676,21.740292,24.97415,0.0,2.1648238,9.005658,2.9234,2.252
290,23.045605,204.08163,27.5,7.577472,4.2903976,11.126676,21.740292,23.23513,8.003649,2.1826713,14.338613,3.4236,8.855556
291,97.64656,117.48447,38.242424,7.9963427,3.53635,22.253351,43.480583,49.9483,8.558366,5.092058,4.160013,5.3691,1.2031603
292,26.115498,626.7719,31.971428,8.659956,3.8918068,17.016043,21.740292,30.668077,8.588586,4.259555,12.701986,3.2878,24.0
293,62.41418,137.5949,28.115385,6.6165805,2.881004,11.126676,21.740292,24.97415,8.339364,3.9400673,9.076952,4.0711,2.2045455
294,298.77438,640.23083,25.78125,10.897442,5.694449,17.671432,21.740292,18.553328,8.350039,2.8468919,14.130617,5.1282,2.142857
295,31.207285,238.73573,30.434782,6.321024,2.9406135,11.126676,21.740292,24.97415,16.77672,2.8593514,9.503071,2.0742,7.65
296,54.885845,86.53668,24.88889,11.87735,5.741408,23.74434,21.740292,18.553328,7.332142,2.3160052,15.689378,5.9661,1.5766667
297,31.393133,32.020996,32.090908,5.013802,2.3747115,17.323519,21.740292,30.291351,9.7999325,2.2013319,15.899766,3.1105,1.02
298,32.00014,818.5427,33.307693,7.37244,3.4453626,38.13877,16.747887,12.841643,0.0,0.3888535,12.764943,2.9086,1.0
299,32.00014,851.11694,34.16,6.782102,3.2508123,31.594017,16.747887,6.4208217,0.0,0.36026403,12.0216,2.5185,1.0
300,10.054125,28.821825,12.227273,7.6425424,4.3516498,17.518959,0.0,11.639472,0.93520874,2.4554985,6.5530496,4.78282,2.8666666
301,85.111694,99.86439,14.192307,8.39377,4.4565377,17.016043,0.0,16.709661,1.0556438,5.1721873,6.9067492,5.7433,1.1733333
302,32.00014,886.39124,13.8,7.7287774,4.219138,17.016043,0.0,11.146209,1.0489771,5.1382494,6.9003305,5.3532,1.0
303,12.90568,102.905815,31.40909,4.7106824,1.822344,34.771202,21.740292,41.440525,1.3492446,4.9065733,8.277577,4.9976,7.9736843
304,168.15201,509.042,45.214287,2.4933927,0.75092304,11.332896,27.059313,0.0,24.520277,1.0249074,6.3772683,2.1029,3.0272727
305,198.52968,433.15567,44.083332,1.8073736,0.55090714,11.332896,16.747887,0.0,0.0,-0.44849536,6.0428243,1.5807,2.1818182
306,32.00014,1674.1105,47.25,2.0369601,0.6443951,5.4149904,21.903599,12.841643,12.327731,1.5461111,6.8618517,2.6628,2.8
307,32.00014,349.57736,10.5,2.1599896,0.872449,5.5634513,5.1557126,18.740927,10.758982,0.7569444,0.0,1.0877,2.3076923
308,73.82409,258.66183,11.0,3.6750138,2.271396,23.402878,5.7336674,0.0,8.242704,5.556852,0.0,1.78798,3.5037594
309,135.66179,381.08627,10.833333,3.5360506,1.8300319,17.336512,5.7336674,18.208754,8.267152,6.245926,0.0,1.64888,2.8090909
310,70.63304,894.0892,31.64,6.0389752,2.762985,18.938444,11.332896,44.212315,0.0,5.5531435,10.910381,6.322,12.658228
311,12.450293,48.55614,30.233334,6.9701533,2.9431233,18.652964,11.332896,43.23101,0.0,7.1469326,11.235792,6.4763,3.9
312,54.49632,152.8374,34.77778,7.953519,3.8541827,29.80404,11.332896,12.132734,0.0,5.709731,11.177994,6.5173,2.8045454
313,12.44358,50.622746,35.192307,6.9681563,3.1487062,6.5447564,11.332896,12.132734,0.0,5.780129,13.916275,6.3062,4.068182
314,83.50947,816.0534,34.77778,7.542527,3.6146283,6.5447564,11.332896,12.132734,0.0,5.77416,13.937754,6.6963,9.771987
315,19.686756,40.217228,35.192307,6.9455028,3.1361132,19.63427,11.332896,44.212315,0.0,5.634743,15.136921,5.1525,2.0428572
316,5.889819,21.203348,35.64,6.409488,2.9690356,6.5447564,11.332896,12.132734,0.0,5.786098,13.894796,5.9161,3.6
317,218.63016,1536.0432,44.0,2.739841,1.0582157,12.965578,16.747887,19.262465,3.1303473,0.72564816,8.710243,2.3373,7.025761
318,9.6604185,1073.3799,50.894737,3.750182,1.4992418,5.538925,22.162878,38.52493,3.85669,1.5667592,12.159973,4.6985,3.0443535
319,11.003138,360.15146,30.461538,7.498438,3.5182838,13.089513,11.332896,37.66756,7.5534487,5.327823,13.58011,5.3043,32.73171
320,22.69035,122.07408,42.3125,4.3668003,2.2446609,0.0,5.4149904,25.683287,0.0,0.3625548,6.943332,4.2466,5.38
321,473.09955,1419.2987,44.0,2.9414864,1.158339,6.041841,16.747887,19.262465,3.5007176,0.9515741,9.30926,3.1381,3.0
322,22.122173,180.56477,47.25,2.0369601,0.6443951,5.4149904,21.903599,12.841643,12.327731,1.5461111,6.8618517,2.6628,8.162162
323,9.110683,1138.8354,50.894737,3.5629406,1.409155,6.923737,22.162878,32.104107,3.4863195,0.99916667,11.468364,3.8977,3.0443535
324,98.51569,662.0255,51.772728,5.6522336,2.388916,7.1097975,35.00452,50.518856,0.0,2.086445,14.168296,5.8463,6.72
325,4.754377,21.632416,27.833334,8.339379,4.0123787,12.232142,11.332896,37.66756,7.622125,6.252642,10.545894,6.8069,4.55
326,21.645597,188.35468,34.157894,3.8739438,1.6673839,17.193043,21.740292,12.487188,0.0,2.033024,6.8706117,4.8835,8.701755
327,20.193182,841.38257,30.461538,7.247135,3.3731282,13.089513,11.332896,37.66756,6.0082765,5.005679,12.845986,5.1394,3.0443535
328,13.383763,49.7876,29.678572,7.501827,3.448042,12.759357,16.325302,43.23101,0.0,6.5464993,10.6016445,6.9394,3.72
329,98.51569,212.46552,48.909092,5.6522336,2.388916,7.1097975,35.00452,44.94575,0.0,2.1662383,14.387966,5.8463,2.1566668
330,12.207757,108.930756,32.136364,5.876537,2.6620982,17.364687,16.747887,12.841643,0.961406,0.44653806,6.9915075,4.3218,8.923077
331,9.673685,72.08456,32.136364,5.8361416,2.6393492,23.561531,16.747887,24.603529,0.711406,0.4241924,6.9649787,3.7168,7.451613
332,13.954657,328.7097,32.363636,5.5876603,2.471549,30.609203,23.795559,12.841643,0.9452023,0.4442464,6.9915075,3.6603,23.555555
333,10.075997,265.94525,36.809525,5.801592,2.758983,16.920698,21.740292,12.841643,0.0,0.4799335,7.943029,3.9705,26.39394
334,100.541245,306.98593,11.5,7.6425424,4.917892,17.518959,0.0,17.212576,0.88925487,2.8615274,6.8525333,4.8645,3.0533333
335,25.170635,1258.5317,49.235294,3.958745,2.03646,12.338728,11.835813,32.104107,10.801517,-0.4631713,4.3824053,3.2753,3.0443535
336,131.95398,336.0428,29.17647,3.9025726,1.7784297,12.232142,17.250803,18.52903,3.538889,3.3996596,5.882471,4.0909,2.5466666
337,32.00014,1113.4768,25.454546,4.7345924,2.0724928,17.518959,17.250803,24.481115,0.90907407,2.0829172,5.3575597,4.1642,1.0
338,22.134834,212.40022,49.8,3.4585516,2.2093706,12.338728,11.835813,6.4208217,10.511517,-0.70011574,8.467012,2.7411,9.595745
339,6.4538035,30.024216,10.615385,7.390694,3.4426901,17.518959,0.0,6.066367,0.8793851,1.8397112,2.1606765,3.70622,4.652174
340,49.511692,160.5004,19.38889,6.503157,3.811163,25.4832,5.9179063,35.972126,3.4847383,4.109936,8.092576,3.4738,3.2416666
341,149.75726,158.9091,45.35294,4.546214,2.390831,12.338728,11.835813,6.4208217,10.773739,-0.6142824,8.712339,3.5213,1.0611111
342,24.85707,45.571297,28.444445,4.546214,2.0105305,13.089513,17.250803,18.405094,3.5959258,3.5800838,6.9271092,3.7686,1.8333334
343,13.203117,81.28169,28.444445,4.506421,1.9883564,25.4832,17.250803,18.405094,3.5559258,3.436219,6.8168316,3.1636,6.15625
344,6.125124,590.462,39.782608,7.409748,5.7204156,12.338728,17.753717,6.4208217,20.7259,-1.1282542,10.358444,4.2985,3.0443535
345,34.4247,95.13735,42.739132,6.4952435,3.6700747,43.050846,16.747887,12.132734,4.007098,2.3320596,4.160013,3.3321,2.7636364
346,13.195397,131.95398,19.588236,5.716874,3.4842367,12.232142,5.9179063,36.09606,3.4677012,4.067682,7.176179,4.4011,10.0
347,4.4379635,50.08559,24.608696,6.5613832,3.1167822,6.5447564,17.250803,18.405094,3.622135,3.4272103,6.8913074,3.8283,11.285714
348,3.169974,27.578773,17.52174,8.778157,5.137897,6.5447564,5.9179063,29.551304,3.5509472,4.117263,8.184149,4.1385,8.7
349,8.929339,992.1488,38.090908,5.612808,2.62353,17.90218,5.9179063,0.0,21.251965,1.4244132,3.6950006,2.4072,3.0443535
350,27.798769,115.11039,27.578947,5.127314,2.4865222,6.5447564,17.250803,18.405094,3.6281207,3.655359,7.066652,3.8111,4.1408453
351,32.00014,1062.703,10.523809,5.7076707,3.0529013,17.518959,0.0,6.066367,0.86419475,1.1546752,0.41644084,3.3806,1.0
352,5.8419404,5.8419404,10.52,7.1698446,3.524115,17.518959,0.0,6.066367,0.8330888,0.93822265,0.290959,3.3978,1.0
353,28.005629,796.3046,25.454546,4.7345924,2.0724928,17.518959,17.250803,24.481115,0.90907407,2.0829172,5.3575597,4.1642,28.433735
354,9.665042,6.765529,24.869566,5.2579184,2.4822469,23.93978,17.250803,18.90801,0.9112947,2.277441,5.460048,4.5543,0.7
355,37.285606,135.05676,19.38889,6.554505,3.848709,13.089513,5.9179063,30.399021,3.5247383,4.24972,8.196743,4.0788,3.6222222
356,24.722193,148.6501,55.47826,4.4169497,1.9327748,17.016043,28.080784,45.68936,4.0866666,3.131947,4.160013,2.5519,6.0128207
357,8.230701,62.827686,25.481482,6.2538037,2.7409582,23.436865,17.250803,18.405094,1.0776836,4.61281,5.5011992,5.4331,7.633333
358,7.830639,102.58137,19.0,7.298423,4.6799216,6.5447564,5.9179063,30.399021,3.5569332,4.32673,8.334444,4.1213,13.1
359,45.338356,834.44824,32.576923,7.0404406,3.2204442,43.37861,21.740292,24.97415,8.624657,3.2484448,13.749836,2.44,18.404907
360,7.107371,22.388218,39.95,4.9882483,2.1707447,18.504503,16.747887,12.841643,0.0,0.46750677,10.553605,2.0766,3.15
361,25.035395,863.2895,28.96,7.5395474,3.6501698,43.94365,21.740292,24.97415,11.814412,3.1835575,11.413213,2.3438,34.482758
362,32.40023,991.84375,32.090908,4.902851,2.3110974,22.73851,21.740292,24.97415,8.51536,3.2912238,15.430707,3.8628,30.612246
363,38.111298,1011.8044,38.157894,5.10259,2.2879603,29.17714,26.732697,35.102753,0.0,2.3492026,9.327363,4.1096,26.548672
364,105.66987,1944.8442,53.454544,1.8200897,0.6583905,0.0,16.747887,12.841643,9.814236,0.6012731,6.895278,2.1935,18.404907
365,10.831816,331.72437,38.61905,5.5446854,2.61098,25.04926,16.747887,12.841643,0.0,0.48060134,11.265002,2.4667,30.625
366,43.339386,1300.1816,41.866665,3.3761992,1.4082575,5.4149904,16.747887,12.841643,0.0,0.4480606,6.86565,2.9832,30.0
367,32.00014,972.4221,53.454544,1.8200897,0.7524686,0.0,16.747887,19.262465,10.006389,0.44560185,6.672523,2.1935,1.0
368,84.57126,612.8352,40.0,3.9025726,1.5712881,11.294994,16.747887,12.841643,0.0,0.47078454,6.915423,3.3733,7.246377
369,23.703405,196.09181,39.8,5.097897,2.230351,30.760944,21.740292,24.97415,9.533753,2.2985127,11.421163,2.7303,8.272727
370,32.00014,1331.2152,39.666668,3.1735468,1.3789185,11.126676,27.582962,18.553328,4.6294026,9.968339,7.029748,2.0218,1.0
371,18.98059,1138.8354,50.894737,3.7666714,1.7084006,12.965578,28.080784,32.104107,3.341797,1.1573415,11.455356,3.7536,3.0443535
372,38.923676,1269.2502,39.47059,3.8227553,2.1169622,24.092253,16.828217,12.132506,3.1515656,1.2009989,10.369172,2.5506,32.608696
373,11.58221,168.9405,50.333332,3.5185425,1.4999682,5.9179063,22.665792,25.683287,0.0,0.56610215,9.457331,3.9346,14.586206
374,35.198368,800.94244,34.263157,4.615355,2.0223558,23.424286,21.740292,24.97415,8.635349,2.2410088,8.161136,3.184,22.755102
375,7.023008,458.02225,30.565218,5.3691683,2.3359382,23.424286,21.740292,24.97415,1.0054483,4.3987737,8.215614,4.9422,3.0443535
376,3.2413964,20.744938,43.954544,5.6303673,3.1442518,0.0,22.665792,19.262465,21.377672,-0.89985794,14.800555,4.6972,6.4
377,9.016988,38.64423,44.18182,5.7730284,3.2390347,0.0,22.665792,19.262465,21.521557,-0.57499456,13.309622,4.9212,4.285714
378,32.00014,963.38184,39.761906,5.336438,2.843345,23.282242,11.835813,6.066367,21.747389,-0.7574473,4.1032577,3.6735,1.0
379,32.11273,58.766293,39.761906,5.336438,2.843345,23.282242,11.835813,6.066367,21.747389,-0.7574473,4.1032577,3.6735,1.83
380,147.71855,590.8742,39.761906,5.336438,2.843345,23.282242,11.835813,6.066367,21.747389,-0.7574473,4.1032577,3.6735,4.0
381,98.06281,249.61444,49.25,4.498308,2.3290231,12.338728,11.835813,6.4208217,10.539052,-0.5483796,6.278669,2.9072,2.5454545
382,32.00014,1198.1597,45.555557,5.5805554,3.0419753,12.338728,11.835813,6.4208217,10.650935,-0.5754045,6.2721367,3.4634,1.0
383,441.77026,733.3386,48.75,4.655338,2.430442,12.338728,11.835813,6.4208217,10.572941,-0.49712962,6.51113,3.1312,1.66
384,25.898275,305.14926,46.57895,5.0351562,2.7123947,12.338728,11.835813,44.94575,10.98519,-0.5083102,4.415159,4.0555,11.782609
385,32.00014,1297.5013,31.736841,3.0870326,1.0620629,5.9179063,10.829981,0.0,0.0,1.6566743,6.587176,3.6,1.0
386,43.250046,264.21844,31.736841,3.0870326,1.0620629,11.332896,11.332896,0.0,0.0,1.9148507,6.730139,3.384,6.109091
387,95.25914,209.57011,40.157894,4.8734713,2.1623027,17.671432,21.740292,12.132734,0.0,2.4324384,12.236359,3.7595,2.2
388,34.650272,1132.1376,38.47619,5.6583796,2.5672746,43.850456,21.740292,12.132734,0.0,2.3962045,4.160013,2.9111,32.673267
389,20.39698,402.76425,30.565218,5.3691683,2.3359382,23.424286,21.740292,24.97415,0.75544834,3.9892836,8.143269,5.2071,19.74627
390,13.66587,72.50503,40.157894,4.8513136,2.150221,43.850456,21.740292,38.063663,3.40754,2.3944676,14.204337,2.1788,5.3055553
391,19.445936,470.1853,30.565218,5.5920024,2.4543662,23.424286,21.740292,34.013725,0.0,3.3905842,8.2638445,5.6756,24.179104
392,298.21445,546.7265,32.0,5.6241894,2.6566262,33.342403,21.740292,29.869633,0.80252784,2.2759788,8.247501,5.7193,1.8333334
393,6.1489716,117.91557,39.8,5.119927,2.2423632,17.671432,27.658197,51.738377,0.0,2.4209533,14.5871935,4.0055,19.17647
394,199.66058,623.0787,52.61905,4.599679,2.2222428,0.0,22.665792,38.52493,0.0,0.91989934,16.237505,5.7428,3.1206896
395,32.00014,972.41895,43.954544,5.6303673,3.1442518,0.0,22.665792,19.262465,21.377672,-0.89985794,14.800555,4.6972,1.0
396,26.11624,174.10826,41.1875,3.0611155,1.2706763,11.332896,11.332896,0.0,0.0,0.91831017,2.1152277,1.7835,6.6666665
397,76.82978,1646.3525,41.923077,2.1391163,0.7984552,0.0,16.747887,0.0,0.0,-0.68949074,5.882685,1.5123,21.428572
398,32.00014,814.4229,27.615385,5.556901,2.5015037,11.481358,16.747887,0.0,0.7390076,0.023424694,5.517891,3.1615,1.0
399,32.00014,1095.0795,29.59091,4.6272583,1.7921791,23.875044,16.747887,24.52642,0.92230016,1.8075423,5.8039217,1.5377,1.8333334
